  r/a  gpsi_sqrt  q  m=0cos  m=0sin  m=1cos  m=1sin  m=2cos  m=2sin  m=3cos  m=3sin  m=4cos  m=4sin  m=5cos  m=5sin  m=6cos  m=6sin  m=7cos  m=7sin  m=8cos  m=8sin  m=9cos  m=9sin  m=10cos  m=10sin  m=11cos  m=11sin  m=12cos  m=12sin  m=13cos  m=13sin  m=14cos  m=14sin  m=15cos  m=15sin  m=16cos  m=16sin  m=17cos  m=17sin  m=18cos  m=18sin  m=19cos  m=19sin  m=20cos  m=20sin  m=21cos  m=21sin  m=22cos  m=22sin  m=23cos  m=23sin  m=24cos  m=24sin  m=25cos  m=25sin  m=26cos  m=26sin  m=27cos  m=27sin  m=28cos  m=28sin  m=29cos  m=29sin  m=30cos  m=30sin  m=31cos  m=31sin  m=32cos  m=32sin  m=33cos  m=33sin  m=34cos  m=34sin  m=35cos  m=35sin  m=36cos  m=36sin  m=37cos  m=37sin  m=38cos  m=38sin  m=39cos  m=39sin  m=40cos  m=40sin  m=41cos  m=41sin  m=42cos  m=42sin  m=43cos  m=43sin  m=44cos  m=44sin  m=45cos  m=45sin  m=46cos  m=46sin  m=47cos  m=47sin  m=48cos  m=48sin  m=49cos  m=49sin  m=50cos  m=50sin  m=51cos  m=51sin  m=52cos  m=52sin  m=53cos  m=53sin  m=54cos  m=54sin  m=55cos  m=55sin  m=56cos  m=56sin  m=57cos  m=57sin  m=58cos  m=58sin  m=59cos  m=59sin  m=60cos  m=60sin  m=61cos  m=61sin  m=62cos  m=62sin  m=63cos  m=63sin  m=64cos  m=64sin
   1.24714E-01   1.64766E-01   1.03147E+00   3.66502E-07   1.89211E-07   1.05354E-06  -5.49265E-08   1.00503E-06  -5.65283E-07  -6.05053E-06   9.76541E-06   2.00526E-05  -5.96264E-06   1.65074E-05   1.21218E-07   5.72550E-06   9.74809E-06  -6.21748E-07   4.97357E-06  -7.68922E-07  -5.93196E-07  -1.34008E-07  -1.74972E-07  -1.79299E-06  -1.07992E-06  -4.02062E-07  -7.69848E-07   6.48336E-07  -3.45726E-07  -3.93663E-07   2.98325E-07  -6.12228E-07   8.22491E-08  -1.67629E-08  -1.78609E-07   1.81073E-07   2.23980E-07   1.01454E-07   4.24512E-08   5.42520E-08   4.38568E-08   1.61427E-07   3.09138E-08  -1.42035E-07   1.88867E-07   1.27690E-08  -1.38152E-08   1.89310E-07   4.38045E-08  -1.74877E-08   1.24313E-07  -1.77628E-07   1.29769E-09  -9.90988E-08  -8.86699E-08   2.16030E-08  -9.22499E-08  -1.25624E-07   2.07172E-08   5.65815E-08  -7.57456E-08   9.72041E-08   5.45856E-08  -2.14255E-07   8.00208E-08   4.33418E-08  -1.15162E-07   1.29687E-07   1.77688E-09   2.76166E-08   6.85978E-09   1.52998E-07   2.46586E-08   3.94198E-08   5.67627E-08  -1.23250E-07  -3.87159E-08  -1.01126E-07  -8.79022E-08  -8.27641E-08  -1.65007E-07   7.19389E-09  -4.93162E-08  -1.56887E-08   7.32093E-08  -3.42115E-08   3.87878E-08   1.01038E-07   1.12016E-07  -5.10911E-08   7.98908E-08  -2.90514E-08  -7.12578E-08   1.30884E-07  -7.89951E-08  -1.41132E-07  -7.26328E-08   8.70949E-10  -1.38605E-07   7.60280E-08   3.18110E-08  -3.12967E-08   1.07410E-07   1.01256E-07   4.71953E-08   2.51097E-08   1.10832E-07  -6.20953E-08   4.23696E-08  -2.05436E-07  -7.62282E-08   1.32096E-08  -6.76984E-08  -1.93338E-08   8.74297E-09  -7.00717E-08  -3.50643E-08   1.95032E-10  -1.44764E-07   3.56666E-08  -6.22334E-08  -5.60363E-08  -4.71345E-08   1.33375E-08  -8.89291E-08   7.77263E-08  -5.46819E-08   4.18040E-08  -2.28761E-08   2.76188E-09   2.00250E-09  -1.11420E-08  -2.54278E-08
   1.29208E-01   1.70478E-01   1.03376E+00  -5.60217E-08   4.94517E-08   9.10453E-07  -6.61362E-07   1.09795E-06  -1.06659E-06  -7.23119E-06   1.05109E-05   2.48476E-05  -7.45910E-06   1.44198E-05  -5.27775E-06   9.11949E-06   4.88130E-06   6.13641E-07   5.22800E-06  -1.70215E-06  -2.28953E-07   6.95613E-07   1.56958E-08  -1.48179E-06  -2.60026E-07  -3.83398E-07  -2.51738E-07   1.84096E-07  -2.51411E-07  -4.26049E-07   4.78184E-08  -4.01738E-07   1.07540E-07  -2.57938E-07  -2.17602E-08  -3.38689E-07   1.16855E-07  -7.66127E-08  -2.17560E-07   1.22877E-07  -1.15276E-07  -5.25846E-08   1.17249E-07  -2.97467E-07   6.04021E-08  -1.28667E-07  -5.51047E-08  -1.54762E-08  -6.26800E-08  -1.10617E-07   3.98765E-08   2.02565E-08  -9.78825E-08   1.04992E-08   1.18835E-08  -1.13895E-07  -2.39163E-09  -2.55849E-08  -1.37056E-07   1.68949E-07  -7.73488E-08   1.15342E-07   6.86426E-09   1.13958E-07   6.58223E-08   1.30985E-07   2.76407E-08  -2.36947E-08   5.75083E-08  -3.49941E-08  -5.23319E-08   9.80919E-08  -1.31535E-07   4.37853E-08   5.89431E-08  -5.23482E-08   1.49437E-08  -5.63583E-11   8.37074E-09  -1.52217E-07   1.02787E-07  -1.04472E-07  -8.94921E-08   6.49736E-08  -4.19383E-08   2.50322E-08  -2.63502E-08   1.27527E-07  -6.19787E-08   5.56617E-08   8.88977E-08  -1.06953E-07   3.94785E-08  -9.47862E-08  -2.10564E-09  -1.20248E-07   3.24135E-08  -6.47242E-08  -4.57082E-08   2.42619E-09  -3.37339E-08   1.14973E-07  -6.49899E-09   1.41277E-08  -5.50023E-08   6.49624E-08  -5.49345E-08   5.25594E-08   6.49930E-08  -1.00427E-07   6.47628E-08   8.36962E-08   3.59885E-08   1.11867E-08   1.01953E-07  -3.86300E-08   1.54504E-08  -1.40519E-07  -9.41905E-08  -2.02651E-08  -1.06868E-07  -5.83411E-11  -3.65870E-08  -3.89143E-08  -1.29848E-08  -3.01861E-08  -7.30343E-08   1.69893E-08  -5.95848E-08  -1.08184E-08  -4.22201E-08   9.43008E-09  -3.67967E-08
   1.33705E-01   1.76189E-01   1.03610E+00  -2.27839E-07  -1.86873E-07   6.13143E-07  -1.01140E-06   6.27055E-07  -1.49046E-06  -8.26680E-06   1.07642E-05   3.05894E-05  -8.92358E-06   1.05727E-05  -9.05264E-06   1.04461E-05  -6.45454E-07   1.75577E-06   4.55946E-06  -2.25509E-06  -1.24281E-07   1.33269E-06   4.31544E-07  -1.10750E-06   4.89066E-07  -3.48347E-07   1.53250E-07   8.49788E-08  -2.72420E-07  -3.98552E-07   2.32517E-08  -4.94209E-07   2.18044E-07  -3.64016E-07  -1.26579E-07  -1.60900E-07  -1.79689E-07  -1.41548E-08  -1.51761E-07  -1.51567E-07  -2.17471E-08  -1.17384E-07  -1.32499E-07   1.57186E-07  -1.83464E-07   8.91998E-08   7.77152E-08  -1.27534E-07   1.04171E-07  -1.22660E-07  -1.61272E-07   2.72695E-07  -1.97202E-07   1.44705E-07  -2.09081E-08   5.60270E-08   1.56354E-08   4.94448E-08  -4.97485E-08   2.56748E-08   6.79888E-08  -2.72716E-08   3.18508E-09   4.40910E-08  -7.11708E-08   1.05932E-07   1.04606E-07  -1.56742E-07   1.54239E-07  -9.19531E-08   9.60045E-08  -1.10976E-07   2.80853E-08  -4.36101E-08  -1.58302E-08   4.79825E-08  -5.11358E-08  -2.20787E-08  -7.15031E-08   1.04179E-07  -6.44834E-08   8.41339E-08  -3.01459E-08  -1.72485E-08   1.13545E-08   6.08637E-09  -2.76160E-08  -6.01473E-08  -9.14169E-08  -2.34633E-08  -4.24280E-08   1.98427E-08   2.24265E-08  -5.00560E-08   1.17662E-08   8.64139E-08   9.66415E-08  -2.90700E-08   1.17301E-07  -8.18256E-08  -5.26504E-08   1.10262E-07  -8.95492E-08  -9.39449E-08  -2.55053E-08  -4.88089E-08  -9.93730E-08   2.90979E-09  -5.70718E-09   1.49237E-08   6.49540E-08   4.26488E-08   3.16598E-09   9.00585E-08   2.19232E-08   4.50786E-08   1.09511E-07  -1.72008E-07   4.03350E-08   5.19976E-09  -2.71253E-08   7.91116E-09   2.71195E-08  -3.00459E-08   6.38604E-09  -7.90713E-08  -7.28013E-08  -3.14654E-08  -9.49194E-08   3.00970E-09  -5.83271E-08  -1.72614E-08  -2.15161E-08
   1.38205E-01   1.82183E-01   1.03859E+00   9.54402E-08  -4.42730E-07   1.24825E-07  -1.01539E-06  -4.38043E-07  -1.83487E-06  -8.67377E-06   1.01148E-05   3.73676E-05  -1.00199E-05   5.74897E-06  -1.04264E-05   9.25547E-06  -5.84463E-06   2.89486E-06   2.68877E-06  -1.91378E-06  -3.30012E-07   1.82304E-06   1.05551E-06  -7.13406E-07   1.04941E-06  -1.17556E-07   1.20200E-07   4.42230E-07  -4.59444E-07  -2.31620E-07  -5.62459E-08  -5.21715E-07   2.68295E-07  -3.82690E-07  -3.00092E-07   1.49248E-07  -4.24895E-07   7.22322E-08  -2.73556E-07  -5.52730E-08  -1.64840E-07  -6.66987E-08  -1.65415E-07   2.18344E-07  -8.57499E-08   4.23239E-08  -3.29703E-08   7.40230E-08  -1.28278E-07   8.24880E-08  -2.77695E-08   5.44131E-08   1.50868E-07  -3.75285E-09  -4.82641E-09   3.31683E-08  -1.03095E-07   1.78023E-07   8.79693E-08  -1.00644E-07   2.14344E-07  -8.37453E-08   1.27643E-07  -8.02519E-08   1.10906E-07  -7.91606E-08   1.19480E-08  -1.74212E-08  -1.45204E-07   8.42894E-09  -5.18516E-08   7.56932E-08   9.78769E-08  -8.68542E-08   2.10558E-09   5.41806E-08  -1.12535E-07   8.99138E-08  -1.47227E-07   3.82606E-08  -2.00677E-07   1.50501E-07  -1.31461E-08  -3.99318E-08   1.09165E-07  -6.75724E-08   1.25587E-07  -8.17890E-08   1.48110E-07  -1.26174E-07   5.73669E-09  -2.48295E-08  -1.69593E-08   6.89125E-09  -5.43888E-08   4.13246E-08  -1.59238E-07   1.15477E-07  -2.45641E-08   3.27360E-08   5.07295E-08  -9.40368E-08   3.19093E-08  -2.17153E-08   1.05138E-07  -9.83494E-08   4.85985E-08  -9.18806E-08  -8.47480E-08   1.77026E-07  -1.27005E-07   1.93149E-08  -6.63167E-08   3.70044E-08  -8.62156E-08   1.98773E-08   3.28671E-08  -6.75730E-08   9.91981E-08  -4.83286E-09   3.65565E-08   6.19629E-08   2.79019E-08   4.52122E-08   1.13022E-07  -1.53100E-07   8.63525E-08  -7.53746E-08  -1.12001E-08  -5.06735E-08  -3.18044E-08  -8.81401E-09  -3.08436E-08
   1.42708E-01   1.87986E-01   1.04115E+00   2.82300E-07  -6.61111E-07  -3.37707E-07  -1.14119E-06  -1.28646E-06  -1.89788E-06  -8.85167E-06   9.41954E-06   4.41371E-05  -1.03422E-05   1.03303E-06  -9.58493E-06   6.46115E-06  -9.79171E-06   3.53262E-06   7.09161E-07  -1.24683E-06  -5.62783E-07   2.09853E-06   1.33380E-06   1.86688E-07   1.24252E-06   1.68172E-07   3.99562E-07   6.46806E-07  -3.26333E-07  -1.42494E-07  -3.37672E-07  -3.39666E-07   1.74724E-07  -2.58573E-07  -2.88399E-08   2.66209E-07  -1.54951E-07   2.32207E-08  -2.85528E-07  -2.43247E-09  -2.21004E-07   1.16341E-07   1.08422E-07   8.45692E-08   3.55279E-07  -2.80964E-09   1.88666E-07  -3.84928E-08   7.39309E-08   1.70473E-07   1.32116E-07  -6.65424E-08   3.13397E-07  -1.18745E-08   2.27674E-07  -5.37093E-08   2.35367E-07   5.83059E-09   1.19649E-07  -9.25456E-08  -1.88798E-09  -6.84595E-08   3.07344E-08   3.90626E-08   9.72000E-08  -1.42912E-07  -1.99979E-08  -2.82754E-08  -1.38105E-07   3.78082E-08  -1.63832E-07  -1.30849E-08  -1.87844E-07   9.30180E-08  -6.10901E-08   1.14338E-08   1.24344E-07   5.56618E-08   8.88762E-08  -7.00322E-08   2.52304E-08   2.67478E-08   3.23737E-09   5.15595E-08  -6.21674E-08  -1.20851E-07  -5.47346E-08   9.78343E-08   1.08705E-08  -1.68691E-08   1.72199E-08  -9.71629E-08  -7.22982E-08   1.04333E-07  -1.37095E-07  -5.33835E-08  -1.49239E-07  -6.12417E-09  -9.25444E-08   6.01714E-08   2.21823E-08  -9.29146E-08   8.01775E-08   4.15821E-08   7.82705E-08   5.45211E-08   9.84767E-08  -5.56994E-08   4.14890E-08   4.90530E-08  -2.08077E-08  -2.64248E-08   6.10044E-09  -9.49657E-08  -8.23393E-08  -4.47631E-08  -7.19140E-08   7.75923E-08  -3.10792E-08   2.61858E-08  -9.75567E-09   7.17469E-08  -2.29893E-08   6.58851E-08   6.96989E-08  -8.56810E-08   9.75672E-08  -5.44498E-08   3.38274E-08   2.03340E-08   1.33243E-08   1.81108E-08   8.63698E-08
   1.47214E-01   1.93615E-01   1.04374E+00   1.02224E-07  -3.61479E-07  -6.10517E-07  -1.01695E-06  -2.12717E-06  -1.12700E-06  -8.67231E-06   9.19270E-06   5.01189E-05  -8.96688E-06  -2.56440E-06  -6.14398E-06   2.35196E-06  -1.13207E-05   3.72491E-06  -5.81178E-07  -6.90740E-07  -1.15267E-07   2.18375E-06   1.60374E-06   9.65177E-07   1.50160E-06   6.77965E-07   1.05027E-06   4.88195E-07   3.99570E-07  -6.53928E-08  -4.06966E-07  -4.11769E-07   3.30058E-07  -2.14628E-08   3.24243E-07   1.33482E-07   2.89561E-07   1.74571E-08  -9.89257E-08  -4.61722E-08  -5.11343E-08   1.99546E-07   9.69406E-08  -1.55777E-07   3.07609E-07  -8.47611E-08   2.31328E-07   5.95546E-08   1.76013E-07   9.98492E-09  -3.05660E-08  -1.53392E-07  -1.43538E-07  -1.31920E-07  -3.91062E-08   1.48532E-07   9.53251E-09  -1.39723E-07  -4.56723E-08  -4.80659E-08  -2.86348E-07  -5.08784E-08  -2.43997E-07   4.09227E-08  -1.93041E-07  -2.33440E-08  -7.02133E-08   3.08625E-08   2.85539E-09   1.34682E-07   1.01756E-08  -7.68426E-08   6.32764E-08   1.08839E-07   3.86401E-08   1.19655E-08   9.56939E-08  -7.18240E-08   1.50257E-07   1.30289E-07   2.16791E-07   2.44544E-08   1.59649E-07  -4.18449E-08  -1.91951E-08   2.10689E-08  -1.47163E-07  -6.23089E-08  -2.18121E-07   1.23404E-08  -1.11993E-07   6.57587E-09   4.71952E-08   3.44567E-08   9.99102E-08   2.18868E-08   1.36023E-07  -9.15216E-08   4.10058E-08  -2.55627E-08  -4.28053E-08  -2.09085E-08  -7.43819E-08  -2.10465E-08  -1.61867E-07   4.54268E-08  -7.56752E-08   7.71855E-08  -1.64182E-08  -8.74927E-08   2.60510E-08   1.28639E-08   8.67054E-08   2.66749E-08   6.57029E-08  -1.52900E-07   1.85112E-08   1.39728E-07  -5.79676E-08   3.66592E-08  -2.57074E-08  -3.95800E-08  -1.15471E-07  -1.15522E-08  -1.78315E-08   3.98159E-08   7.99523E-08  -1.36436E-09   8.76381E-08   3.59855E-08   1.50807E-08   9.37328E-08   5.56835E-08
   1.51724E-01   1.99504E-01   1.04645E+00  -9.43762E-08  -2.89928E-07  -3.90235E-07  -3.12471E-07  -2.50999E-06  -2.26289E-07  -8.84299E-06   8.18755E-06   5.50973E-05  -6.67557E-06  -3.88209E-06  -1.13368E-07  -1.80756E-06  -1.06167E-05   2.81741E-06  -2.08954E-06  -2.78326E-07  -7.06994E-08   2.35291E-06   1.92565E-06   1.93845E-06   1.56915E-06   8.23066E-07   1.05325E-06   1.84988E-08   4.63986E-07   3.99459E-08  -4.37436E-07  -1.35506E-07   4.56694E-07  -1.33735E-07   2.27413E-07  -7.50601E-08   1.89647E-09  -3.29103E-08  -1.68414E-07   1.95020E-07  -7.24223E-08  -3.47438E-09  -5.01579E-08  -2.39857E-07  -1.10602E-07  -1.79963E-07  -2.33843E-08   8.43758E-08  -3.22089E-08  -1.43928E-07  -2.98240E-08   2.85434E-08  -1.80634E-07   1.51090E-08  -1.79438E-07  -9.81363E-08  -1.52243E-07  -1.05887E-07  -2.37850E-08   1.21969E-07   5.96565E-08   2.30609E-07   5.50511E-09  -1.51773E-07   2.86933E-08   5.93063E-08  -1.32268E-08   1.08253E-07   1.31037E-07   3.03501E-08   2.21982E-07   8.89029E-08   2.13616E-07   4.98928E-08   5.39173E-08  -5.37303E-08  -8.58641E-08  -2.17987E-07  -8.16777E-08   4.24115E-08  -1.28659E-07   1.54852E-08  -1.34058E-08  -3.88939E-08  -8.19620E-09   1.09263E-07  -1.02376E-07  -8.64058E-08  -8.16135E-08  -8.24110E-10  -5.54693E-08   8.81494E-08  -2.33244E-08  -1.08591E-07   7.49444E-08   1.05088E-07   1.09804E-07   1.22592E-07   1.02197E-07  -1.30942E-07   9.59737E-08   1.19677E-07  -6.73317E-08  -4.48886E-08  -1.19998E-07  -1.63142E-07  -1.01152E-07   8.59045E-08  -3.28820E-08  -5.61295E-08   1.13818E-07   5.15131E-08   1.04288E-07   1.04916E-07   1.09068E-07  -2.04633E-09   2.00414E-08  -1.60230E-08  -8.32680E-08  -4.58567E-08  -3.34186E-08  -9.26226E-09  -4.33116E-08  -1.58079E-07  -2.51040E-08   6.70504E-08  -8.38625E-08   3.30907E-08  -3.79477E-08   3.27476E-08  -1.05093E-07   5.20330E-08   1.21148E-08
   1.56237E-01   2.05375E-01   1.04927E+00  -1.60258E-07  -5.40904E-07  -4.45488E-07   2.96801E-07  -2.48264E-06   2.37186E-07  -9.06555E-06   6.85564E-06   5.90207E-05  -3.42981E-06  -3.11184E-06   7.30353E-06  -5.31801E-06  -8.34370E-06   1.20119E-06  -3.20735E-06   2.23823E-07  -3.94070E-07   2.02962E-06   1.66170E-06   2.56922E-06   1.04494E-06   8.30523E-07   8.52837E-07  -1.76628E-07   1.63137E-07  -1.88031E-07  -7.70258E-07  -1.31295E-07   2.26194E-07  -2.98517E-07   1.58165E-07   1.50332E-07  -2.86509E-07  -9.02186E-08  -4.00163E-07   6.27366E-09  -2.42818E-07  -1.26691E-07  -5.78330E-08  -1.00805E-08  -1.75825E-07  -6.46335E-08  -1.01758E-07  -1.97466E-07  -7.13257E-08  -9.45542E-08  -5.94058E-08   1.70577E-07  -1.75676E-08   1.85683E-07   1.10953E-09  -1.13383E-07   4.73498E-08   5.72832E-08  -7.17228E-08   7.88456E-08   7.22991E-08   2.03325E-08   1.63683E-07   1.41469E-07   9.53186E-08   1.51324E-07   3.35655E-08  -1.28976E-08  -4.65377E-09  -2.24516E-07   2.38498E-08   7.50541E-08  -7.69515E-08  -6.95943E-09   1.41553E-08  -1.20201E-07  -9.73434E-10   9.61721E-08  -1.51464E-07  -1.53935E-07  -6.81031E-08  -1.16430E-07  -4.06384E-08   5.18956E-08   3.44508E-08   1.00449E-07   9.91959E-08   1.58276E-07   1.41041E-07   9.53418E-08   9.51757E-08   7.79217E-08  -1.58755E-08  -6.97409E-08  -2.63960E-08  -6.46151E-08  -1.10006E-07   1.20013E-09  -5.97150E-08  -3.03689E-08   4.14627E-09  -3.74909E-10  -1.24790E-08   1.11931E-08   5.49194E-08   1.50436E-08   2.92383E-08  -3.97675E-08   1.10891E-08  -6.20329E-09  -9.57847E-09  -3.23310E-08  -7.82586E-08  -5.05768E-09  -5.49699E-08   1.15862E-07   1.13945E-08  -2.77714E-08   7.79660E-08   3.99000E-08   9.97220E-08   8.22816E-08   1.10396E-07  -1.27873E-07   6.93363E-08   4.81714E-08  -7.95714E-08   3.51885E-08  -4.89211E-08  -4.63749E-09  -7.64941E-08  -9.75501E-08  -3.66146E-08
   1.60752E-01   2.11083E-01   1.05213E+00   9.26350E-08  -4.74620E-07  -4.44207E-07   1.06011E-06  -2.27649E-06   8.73190E-07  -8.47249E-06   5.60112E-06   6.20261E-05   1.35449E-06   2.69897E-07   1.54365E-05  -7.73366E-06  -4.42574E-06  -9.75607E-08  -3.56407E-06   1.11929E-06  -4.54107E-07   1.69781E-06   1.23555E-06   2.52964E-06   7.71712E-07   1.30870E-06   7.08631E-07   1.30722E-07   1.02208E-07  -3.34904E-08  -9.03809E-07  -4.06437E-07   4.38575E-07  -4.60051E-08   2.00416E-07   5.86329E-07  -1.29200E-07   3.31956E-07  -3.48391E-07  -2.04968E-07   1.65965E-08   1.41620E-07  -3.77245E-08   1.29701E-07   7.70586E-08   1.78135E-07   8.16687E-08  -1.15412E-07   1.09476E-07   1.29738E-07  -6.29922E-08   1.40084E-07   1.17602E-07   7.31512E-08   1.69247E-07   1.35592E-07   5.04544E-08   1.25233E-07   1.50613E-09  -5.54635E-09   6.26886E-08  -2.20695E-07   1.07302E-07   1.09371E-07  -9.18218E-08  -3.66800E-08   7.67195E-08  -7.57755E-08  -1.31678E-08  -1.99626E-08  -1.18257E-07  -1.51918E-07  -3.35798E-08  -2.04366E-07   1.28088E-08  -3.44855E-08  -5.82884E-08   1.33570E-07  -2.82521E-08   1.43326E-08   1.00126E-07   2.49852E-08  -2.77099E-08   1.01637E-07  -3.55368E-08  -1.80914E-07   1.24852E-07   5.99774E-08  -5.05953E-08   2.11201E-07  -2.87764E-08  -4.09223E-08   9.16886E-08   1.15322E-07  -1.14359E-07  -7.55182E-08  -4.27623E-08  -1.67135E-07   1.13140E-08   3.02773E-08  -2.93607E-08  -1.20874E-08   5.60129E-08   1.19631E-07   7.18144E-08   2.12550E-07   3.88762E-08  -3.35756E-08   7.88321E-08   7.19777E-08  -4.81512E-08  -1.76128E-08  -5.49326E-08  -1.81988E-07  -1.05031E-08   6.39423E-08  -7.81952E-08  -6.64716E-08   7.38394E-08  -5.71896E-08   5.50901E-08   1.39523E-07   9.15196E-09   8.32059E-08   4.96962E-08   8.55283E-10  -2.50807E-09  -1.98073E-08  -4.13648E-09   2.48664E-08  -1.26540E-08  -2.21588E-07   5.83351E-08
   1.65272E-01   2.16735E-01   1.05506E+00   4.10375E-08  -1.40977E-07   6.57200E-08   1.34737E-06  -1.60218E-06   1.27478E-06  -7.57931E-06   4.71910E-06   6.32891E-05   7.81136E-06   6.46828E-06   2.28133E-05  -8.17491E-06   1.94270E-08  -1.21531E-06  -3.04446E-06   1.52437E-06  -2.07109E-08   1.45956E-06   4.11130E-07   2.37732E-06   2.96223E-07   1.75700E-06   6.26653E-07   2.69808E-08   3.75574E-07   5.71755E-08  -1.03289E-06  -1.63538E-07   2.37755E-07   1.56236E-07   2.42627E-07   4.59362E-07   2.81266E-07   2.96754E-07  -2.18638E-07   1.69015E-07  -2.57825E-07   2.38600E-07   1.17183E-08  -1.39238E-07   3.06474E-07  -2.44646E-07   2.51688E-07   1.88496E-07  -1.42188E-07   1.26822E-07   5.50736E-09  -2.27164E-08   1.50726E-07  -2.27675E-07   1.72266E-07   8.82057E-08  -3.17453E-08  -1.57914E-08   9.34170E-08  -5.61492E-08   9.96625E-09  -2.01699E-08  -8.77237E-08  -1.41152E-07   1.02446E-07  -1.35275E-07   8.62622E-08  -6.46217E-08  -5.47104E-08   2.29265E-07  -1.76100E-07  -1.27804E-08   9.45628E-08  -5.22998E-08   5.04704E-09   7.87168E-08  -8.15806E-08   1.12599E-08   4.36371E-08   1.39373E-07  -7.14829E-08   1.34968E-07  -6.10201E-08   2.87906E-08   1.89294E-08  -3.57535E-08   1.45872E-08  -7.17470E-08   7.92553E-09  -9.30585E-08   7.42502E-08  -2.46144E-08   4.31967E-08   3.21627E-08  -5.43869E-10   5.57659E-08   6.01115E-08   1.91031E-08   2.63025E-09   8.23643E-08  -6.79946E-08  -5.31504E-08   6.22902E-08  -9.86856E-08  -2.78680E-08   1.03430E-07  -1.19682E-07   1.46100E-08   3.81170E-08   3.13443E-08  -2.29992E-08   3.02272E-08   4.69473E-08  -2.18030E-08   8.38383E-08  -5.74618E-08   4.76641E-08  -2.13599E-09   3.13311E-08   4.39030E-08  -7.85221E-08  -3.63238E-08  -4.39487E-08   1.37511E-07  -7.75078E-08   8.03612E-09   4.38177E-09  -4.89268E-08   4.87707E-08   1.43938E-07   3.73409E-08  -4.71732E-08   1.09100E-07
   1.69795E-01   2.22656E-01   1.05813E+00  -1.12952E-07   2.45780E-07   6.02422E-07   1.36256E-06  -6.47844E-07   1.22635E-06  -6.85761E-06   4.30256E-06   6.29591E-05   1.53820E-05   1.45069E-05   2.85641E-05  -6.68025E-06   3.96509E-06  -2.27791E-06  -1.79217E-06   1.54467E-06   5.83708E-07   9.11504E-07  -5.10391E-07   2.08350E-06  -3.07642E-07   1.84571E-06   7.34543E-07  -9.72453E-08   5.93009E-07  -1.00542E-07  -9.47049E-07   1.38932E-07   9.94151E-08   1.18767E-07   4.14974E-07   4.33292E-07   4.32763E-07   1.67432E-07  -9.33450E-09   2.09206E-07  -1.72483E-07   8.66531E-08   1.47414E-07  -9.96629E-08   1.43949E-07  -2.85124E-07   2.44285E-07  -2.47211E-09   1.64141E-07  -3.84820E-08   1.12954E-07   1.10100E-08  -5.88928E-08   2.83365E-08  -1.18792E-08  -9.99401E-08   2.44608E-07  -1.01115E-07   8.50636E-08  -3.02260E-08  -1.03077E-07   1.48177E-07  -1.54618E-07  -3.14327E-08   3.49769E-08  -3.55793E-08  -9.34210E-08   3.19768E-08  -5.47878E-08  -3.76711E-08   8.44060E-08   1.02981E-07  -1.79232E-07   1.10658E-07  -1.34556E-07   1.30501E-07   3.96289E-08  -7.25149E-08   1.60996E-07  -6.59120E-08   1.18629E-08   3.78311E-08   4.38626E-08  -9.39805E-08   9.77372E-08   6.38382E-08  -1.10691E-07  -9.59643E-09   1.42911E-07  -9.22034E-08   1.34411E-07   3.87042E-09  -1.49710E-08  -6.30410E-08   3.49018E-08   6.07876E-08  -1.15968E-07   1.41112E-07  -1.26515E-07   5.63155E-08  -1.07032E-08   9.72426E-08  -8.08973E-08   2.49271E-08  -8.51330E-09  -1.12513E-07   9.97588E-08   6.30243E-09  -2.11323E-08  -7.09681E-08   5.67723E-08  -2.38694E-08   4.91639E-08   1.74221E-07  -7.89382E-08   1.40101E-08   2.83092E-08   5.69332E-08  -8.36235E-09   1.91761E-08   4.08963E-09  -1.33100E-07   3.49730E-08   8.11267E-10  -3.93142E-08  -2.03948E-08   6.53170E-08  -3.91443E-08   1.43762E-08   7.57681E-08  -3.28596E-08   1.14501E-07   1.43564E-08
